image_name,category,nucleus_id,centroid_x_px,centroid_y_px,centroid_x_um,centroid_y_um,area_px,area_um2,perimeter_px,perimeter_um,circularity,eccentricity,solidity,major_axis_um,minor_axis_um,aspect_ratio,extent,equivalent_diameter_um,bbox_ymin,bbox_xmin,bbox_ymax,bbox_xmax,orientation_rad
FL_examples (277),follicular_lymphoma,117,38.53,148.38,17.73,68.25,163,34.491,53.21,24.478,0.7234,0.6541,0.867,8.022,6.068,1.3221,0.6367,6.627,141,31,157,47,0.4644
FL_examples (277),follicular_lymphoma,118,131.82,150.05,60.64,69.02,118,24.969,41.8,19.228,0.8487,0.687,0.9291,6.792,4.935,1.3762,0.6705,5.638,145,123,156,139,1.4766
FL_examples (277),follicular_lymphoma,119,82.97,153.66,38.17,70.68,74,15.658,36.73,16.895,0.6894,0.4848,0.8706,5.067,4.432,1.1434,0.6727,4.465,148,78,159,88,0.1889
FL_examples (277),follicular_lymphoma,120,200.77,152.36,92.35,70.08,56,11.85,24.73,11.375,1.0,0.4628,0.9825,4.118,3.65,1.1281,0.7778,3.884,149,197,157,206,-1.0978
FL_examples (277),follicular_lymphoma,121,215.27,153.58,99.03,70.65,77,16.293,31.31,14.404,0.9868,0.7215,0.9625,5.49,3.801,1.4442,0.77,4.555,149,211,159,221,-0.803
FL_examples (277),follicular_lymphoma,122,185.05,155.06,85.12,71.33,82,17.351,31.31,14.404,1.0,0.593,0.9535,5.231,4.212,1.242,0.8283,4.7,151,180,160,191,1.4239
FL_examples (277),follicular_lymphoma,123,12.54,156.73,5.77,72.1,105,22.218,36.97,17.006,0.9654,0.5168,0.9292,5.785,4.952,1.1681,0.7292,5.319,151,7,163,19,-0.3967
FL_examples (277),follicular_lymphoma,124,148.17,155.84,68.16,71.69,109,23.064,47.04,21.639,0.619,0.6278,0.8015,6.724,5.234,1.2848,0.559,5.419,149,141,162,156,-0.9346
FL_examples (277),follicular_lymphoma,125,25.96,158.83,11.94,73.06,100,21.16,36.14,16.625,0.962,0.2801,0.9259,5.339,5.125,1.0417,0.7576,5.191,154,21,165,33,0.89
FL_examples (277),follicular_lymphoma,126,97.43,159.61,44.82,73.42,110,23.276,51.59,23.732,0.5193,0.9572,0.7586,11.039,3.195,3.4557,0.5238,5.444,156,88,166,109,1.3358
FL_examples (277),follicular_lymphoma,127,115.46,158.99,53.11,73.14,94,19.89,35.56,16.356,0.9343,0.691,0.9216,5.985,4.326,1.3834,0.7121,5.032,154,110,165,122,0.931
FL_examples (277),follicular_lymphoma,128,53.73,159.44,24.72,73.34,97,20.525,36.38,16.737,0.9208,0.6916,0.9151,6.064,4.38,1.3845,0.6736,5.112,154,48,166,60,0.656
FL_examples (277),follicular_lymphoma,129,164.14,161.18,75.51,74.14,90,19.044,36.76,16.911,0.8368,0.7227,0.9,6.013,4.156,1.4469,0.6294,4.924,156,158,167,171,1.1996
FL_examples (277),follicular_lymphoma,130,39.36,163.08,18.11,75.02,77,16.293,30.49,14.023,1.0,0.4873,0.9506,4.882,4.263,1.1451,0.8556,4.555,159,35,168,45,1.1027
FL_examples (277),follicular_lymphoma,131,197.05,163.12,90.64,75.04,112,23.699,38.63,17.769,0.9433,0.4199,0.9333,5.812,5.275,1.1019,0.6627,5.493,157,191,170,204,1.0676
FL_examples (277),follicular_lymphoma,132,218.13,169.06,100.34,77.77,193,40.839,84.32,38.787,0.3411,0.8819,0.7283,12.686,5.981,2.121,0.5361,7.211,159,209,183,224,0.3464
FL_examples (277),follicular_lymphoma,133,66.16,160.46,30.44,73.81,177,37.453,73.32,33.727,0.4138,0.845,0.7052,10.773,5.761,1.8699,0.513,6.906,148,59,171,74,0.231
FL_examples (277),follicular_lymphoma,134,126.2,165.73,58.05,76.24,105,22.218,35.56,16.356,1.0,0.3229,0.9545,5.473,5.18,1.0566,0.7955,5.319,160,121,172,132,0.1639
FL_examples (277),follicular_lymphoma,135,152.79,166.89,70.28,76.77,107,22.641,36.97,17.006,0.9837,0.5658,0.9304,5.93,4.889,1.2128,0.7483,5.369,161,148,174,159,0.4327
FL_examples (277),follicular_lymphoma,136,176.17,166.91,81.04,76.78,120,25.392,43.63,20.069,0.7923,0.7861,0.9302,7.292,4.507,1.6179,0.6593,5.686,160,170,174,183,0.7496
FL_examples (277),follicular_lymphoma,137,140.89,171.23,64.81,78.77,104,22.006,40.04,18.419,0.8151,0.8127,0.8966,7.069,4.119,1.716,0.5778,5.293,166,134,178,149,1.0008
FL_examples (277),follicular_lymphoma,138,28.51,170.78,13.12,78.56,92,19.467,35.56,16.356,0.9145,0.6176,0.92,5.667,4.457,1.2715,0.697,4.979,165,23,177,34,0.6723
FL_examples (277),follicular_lymphoma,139,4.5,171.01,2.07,78.67,88,18.621,47.8,21.988,0.484,0.803,0.7652,7.107,4.235,1.6779,0.4889,4.869,163,0,178,12,0.8144
FL_examples (277),follicular_lymphoma,140,17.2,173.27,7.91,79.71,121,25.604,40.38,18.577,0.9323,0.508,0.9308,6.218,5.356,1.161,0.716,5.71,168,11,181,24,-0.5131
FL_examples (277),follicular_lymphoma,141,42.95,173.89,19.76,79.99,119,25.18,38.38,17.657,1.0,0.6197,0.9675,6.404,5.026,1.2741,0.7727,5.662,167,38,181,49,-0.0829
FL_examples (277),follicular_lymphoma,142,85.01,173.42,39.1,79.77,159,33.644,48.63,22.369,0.845,0.8255,0.9298,8.861,5.001,1.7718,0.6681,6.545,165,79,182,93,0.5808
FL_examples (277),follicular_lymphoma,143,117.9,176.67,54.23,81.27,97,20.525,35.56,16.356,0.9642,0.6724,0.9417,5.977,4.424,1.3511,0.7462,5.112,172,112,182,125,1.2134
FL_examples (277),follicular_lymphoma,144,198.14,177.13,91.14,81.48,87,18.409,34.38,15.817,0.9247,0.4599,0.9158,5.173,4.594,1.1261,0.719,4.841,172,193,183,204,-0.8223
FL_examples (277),follicular_lymphoma,145,96.2,174.14,44.25,80.1,153,32.375,64.28,29.571,0.4653,0.8726,0.7286,10.692,5.222,2.0474,0.5752,6.42,166,89,185,103,0.3211
FL_examples (277),follicular_lymphoma,146,208.01,180.78,95.68,83.16,105,22.218,37.38,17.197,0.9441,0.5421,0.9211,5.857,4.921,1.1901,0.6731,5.319,176,202,188,215,-1.402
FL_examples (277),follicular_lymphoma,147,74.15,181.13,34.11,83.32,97,20.525,34.97,16.086,0.9967,0.5874,0.9417,5.703,4.615,1.2356,0.7348,5.112,176,69,188,80,0.5931
FL_examples (277),follicular_lymphoma,148,171.97,181.24,79.11,83.37,136,28.778,50.91,23.417,0.6595,0.8169,0.8718,8.211,4.735,1.7339,0.6296,6.053,176,163,188,181,1.3696
FL_examples (277),follicular_lymphoma,149,147.67,181.92,67.93,83.68,84,17.774,31.9,14.674,1.0,0.4648,0.9545,5.086,4.504,1.1294,0.84,4.757,177,143,187,153,-0.7863
FL_examples (277),follicular_lymphoma,150,4.45,182.76,2.05,84.07,93,19.679,38.14,17.545,0.8033,0.3898,0.8532,5.318,4.898,1.0859,0.6503,5.006,177,0,190,11,-0.2974
FL_examples (277),follicular_lymphoma,151,23.36,186.03,10.74,85.57,106,22.43,37.21,17.118,0.9619,0.5703,0.9464,5.926,4.868,1.2174,0.6883,5.344,181,17,192,31,-1.1913
FL_examples (277),follicular_lymphoma,152,115.78,187.68,53.26,86.34,73,15.447,29.31,13.484,1.0,0.4273,0.9605,4.669,4.221,1.1061,0.8111,4.435,183,112,193,121,0.4201
FL_examples (277),follicular_lymphoma,153,184.7,184.81,84.96,85.01,154,32.586,53.46,24.59,0.6772,0.909,0.8701,10.283,4.287,2.3989,0.7333,6.441,174,180,195,190,-0.101
FL_examples (277),follicular_lymphoma,154,130.76,189.29,60.15,87.08,109,23.064,39.21,18.038,0.8908,0.671,0.9316,6.42,4.76,1.3486,0.6987,5.419,183,125,196,137,-0.494
FL_examples (277),follicular_lymphoma,155,83.32,190.74,38.33,87.74,77,16.293,30.73,14.135,1.0,0.4031,0.939,4.772,4.367,1.0927,0.77,4.555,186,79,196,89,-0.7023
FL_examples (277),follicular_lymphoma,156,146.85,191.91,67.55,88.28,164,34.702,51.21,23.558,0.7858,0.8169,0.8865,8.868,5.114,1.7339,0.7009,6.647,186,138,199,156,-1.4131
FL_examples (277),follicular_lymphoma,157,161.49,186.48,74.28,85.78,202,42.743,66.18,30.445,0.5795,0.8824,0.8048,11.912,5.603,2.1258,0.526,7.377,173,155,197,171,0.4169
FL_examples (277),follicular_lymphoma,158,98.46,198.39,45.29,91.26,210,44.436,97.25,44.737,0.279,0.8941,0.7473,12.918,5.785,2.233,0.6213,7.522,187,93,213,106,0.0279
FL_examples (277),follicular_lymphoma,159,70.29,192.99,32.33,88.77,79,16.716,32.52,14.96,0.9387,0.357,0.9186,4.83,4.512,1.0705,0.79,4.613,188,66,198,76,1.5522
FL_examples (277),follicular_lymphoma,160,46.12,197.98,21.21,91.07,110,23.276,62.21,28.618,0.3571,0.8077,0.7143,8.47,4.994,1.696,0.5288,5.444,193,39,206,55,0.9217
FL_examples (277),follicular_lymphoma,161,60.83,196.61,27.98,90.44,101,21.372,37.56,17.276,0.8998,0.6934,0.9352,6.21,4.475,1.3877,0.7769,5.216,191,56,204,66,-0.1745
FL_examples (277),follicular_lymphoma,162,179.14,200.17,82.41,92.08,69,14.6,33.73,15.515,0.7622,0.8574,0.8734,6.161,3.171,1.9431,0.7582,4.312,194,176,207,183,-0.0542
FL_examples (277),follicular_lymphoma,163,13.96,199.3,6.42,91.68,57,12.061,28.9,13.294,0.8576,0.7016,0.8636,4.763,3.394,1.4034,0.6477,3.919,195,10,206,18,-0.0075
FL_examples (277),follicular_lymphoma,164,122.87,200.73,56.52,92.34,93,19.679,33.56,15.436,1.0,0.4801,0.9588,5.349,4.692,1.1399,0.7686,5.006,196,118,207,129,1.0851
FL_examples (277),follicular_lymphoma,165,80.52,203.44,37.04,93.58,137,28.989,42.38,19.497,0.9583,0.6208,0.9448,6.91,5.417,1.2756,0.7611,6.075,198,73,210,88,-1.3029
FL_examples (277),follicular_lymphoma,166,191.52,201.3,88.1,92.6,158,33.433,74.49,34.266,0.3578,0.4626,0.6245,8.803,7.804,1.128,0.418,6.524,188,184,209,202,-0.5754
FL_examples (277),follicular_lymphoma,167,32.04,203.8,14.74,93.75,96,20.314,34.97,16.086,0.9865,0.7097,0.9412,6.062,4.27,1.4195,0.7385,5.086,199,26,209,39,-1.4314
FL_examples (277),follicular_lymphoma,168,138.37,209.23,63.65,96.24,185,39.146,57.94,26.653,0.6925,0.8348,0.9024,9.759,5.373,1.8164,0.571,7.06,201,130,219,148,-0.753
FL_examples (277),follicular_lymphoma,169,159.46,206.46,73.35,94.97,112,23.699,48.87,22.48,0.5893,0.8474,0.7671,8.122,4.313,1.8832,0.5657,5.493,202,152,213,170,-1.5308
FL_examples (277),follicular_lymphoma,170,14.3,211.94,6.58,97.49,108,22.853,60.25,27.714,0.3739,0.5071,0.7347,6.761,5.827,1.1603,0.5143,5.394,205,7,219,22,-1.2866
FL_examples (277),follicular_lymphoma,171,117.9,212.1,54.23,97.57,49,10.368,24.9,11.454,0.9932,0.6114,0.9245,4.138,3.274,1.2638,0.6806,3.633,208,114,216,123,1.1818
FL_examples (277),follicular_lymphoma,172,56.82,213.28,26.14,98.11,164,34.702,50.28,23.131,0.8151,0.6361,0.9213,7.655,5.907,1.296,0.6508,6.647,207,48,221,66,-1.3903
FL_examples (277),follicular_lymphoma,173,184.58,213.23,84.91,98.09,95,20.102,34.97,16.086,0.9762,0.379,0.9135,5.283,4.889,1.0806,0.7197,5.059,208,179,219,191,-1.1112
FL_examples (277),follicular_lymphoma,174,206.35,216.77,94.92,99.71,220,46.552,72.7,33.441,0.5231,0.8809,0.856,11.925,5.645,2.1125,0.5176,7.699,207,193,224,218,-1.0533
FL_examples (277),follicular_lymphoma,175,173.09,214.91,79.62,98.86,67,14.177,27.31,12.564,1.0,0.2982,0.971,4.336,4.138,1.0477,0.8272,4.249,211,169,220,178,0.7854
FL_examples (277),follicular_lymphoma,176,32.89,217.26,15.13,99.94,166,35.126,49.21,22.638,0.8613,0.7349,0.9274,8.253,5.597,1.4745,0.7511,6.688,211,25,224,42,-1.2176
FL_examples (277),follicular_lymphoma,177,80.14,216.53,36.87,99.6,77,16.293,30.14,13.865,1.0,0.3615,0.9506,4.714,4.395,1.0725,0.77,4.555,212,76,222,86,0.0477
FL_examples (277),follicular_lymphoma,178,105.29,216.66,48.43,99.66,94,19.89,34.73,15.975,0.9794,0.4378,0.94,5.356,4.815,1.1123,0.7769,5.032,211,100,222,111,-1.0094
FL_examples (278),follicular_lymphoma,1,145.29,4.81,66.83,2.21,126,26.662,43.8,20.148,0.8254,0.5448,0.9197,6.648,5.574,1.1925,0.6058,5.826,0,137,13,153,0.8082
FL_examples (278),follicular_lymphoma,2,43.45,6.14,19.99,2.82,124,26.238,46.38,21.337,0.7242,0.7177,0.8794,7.159,4.985,1.4361,0.7381,5.78,0,38,14,50,0.2613
FL_examples (278),follicular_lymphoma,3,91.65,7.91,42.16,3.64,23,4.867,18.07,8.313,0.8851,0.8898,0.8214,3.84,1.752,2.1914,0.5476,2.489,5,89,11,96,-0.8959
FL_examples (278),follicular_lymphoma,4,212.48,7.64,97.74,3.51,196,41.474,64.28,29.571,0.596,0.7133,0.8305,9.048,6.342,1.4268,0.6125,7.267,0,204,16,224,0.8015
FL_examples (278),follicular_lymphoma,5,117.22,13.28,53.92,6.11,36,7.618,19.9,9.154,1.0,0.6474,0.973,3.58,2.729,1.312,0.75,3.114,11,114,17,122,1.5396
FL_examples (278),follicular_lymphoma,6,169.26,13.58,77.86,6.25,114,24.122,42.46,19.53,0.7948,0.4339,0.8636,6.097,5.493,1.1099,0.5816,5.542,8,163,22,177,-0.6835
FL_examples (278),follicular_lymphoma,7,195.78,11.88,90.06,5.46,141,29.836,44.04,20.259,0.9135,0.5273,0.9276,6.762,5.745,1.1769,0.6779,6.163,4,190,20,203,0.0802
FL_examples (278),follicular_lymphoma,8,157.61,13.68,72.5,6.29,87,18.409,32.97,15.166,1.0,0.5316,0.9457,5.274,4.467,1.1806,0.725,4.841,9,152,19,164,-1.1883
FL_examples (278),follicular_lymphoma,9,65.93,15.1,30.33,6.95,98,20.737,37.8,17.388,0.8619,0.5781,0.8991,5.795,4.729,1.2255,0.6853,5.138,10,60,21,73,-1.4644
FL_examples (278),follicular_lymphoma,10,182.35,15.35,83.88,7.06,83,17.563,35.56,16.356,0.825,0.5316,0.8469,5.302,4.491,1.1806,0.6917,4.729,9,178,21,188,0.1505
FL_examples (278),follicular_lymphoma,11,34.81,18.21,16.01,8.38,72,15.235,30.97,14.246,0.9433,0.6135,0.9474,5.097,4.025,1.2663,0.72,4.404,13,31,23,41,0.8856
FL_examples (278),follicular_lymphoma,12,5.35,18.45,2.46,8.49,175,37.03,52.38,24.097,0.8014,0.5864,0.9309,7.899,6.398,1.2346,0.7353,6.866,10,0,27,14,0.3867
FL_examples (278),follicular_lymphoma,13,18.24,20.8,8.39,9.57,88,18.621,32.38,14.897,1.0,0.3843,0.9462,5.067,4.678,1.0832,0.7273,4.869,16,13,27,24,0.8858
FL_examples (278),follicular_lymphoma,14,80.94,22.19,37.23,10.21,105,22.218,37.56,17.276,0.9355,0.7706,0.9459,6.728,4.287,1.5692,0.75,5.319,18,75,28,89,-1.2358
FL_examples (278),follicular_lymphoma,15,129.87,14.25,59.74,6.56,264,55.862,91.01,41.866,0.4005,0.9063,0.6839,16.149,6.824,2.3666,0.4962,8.434,0,120,28,139,0.2626
FL_examples (278),follicular_lymphoma,16,98.55,22.41,45.33,10.31,103,21.795,47.21,21.718,0.5807,0.8881,0.7923,8.452,3.885,2.1753,0.5365,5.268,15,93,31,105,0.4932
FL_examples (278),follicular_lymphoma,17,113.66,25.98,52.28,11.95,143,30.259,44.38,20.417,0.9122,0.5777,0.9346,6.929,5.656,1.2252,0.7857,6.207,20,108,34,121,-0.7597
FL_examples (278),follicular_lymphoma,18,147.86,26.02,68.02,11.97,66,13.966,30.11,13.849,0.915,0.6589,0.8919,4.939,3.716,1.3294,0.66,4.217,21,144,31,154,0.7631
FL_examples (278),follicular_lymphoma,19,46.52,28.57,21.4,13.14,316,66.866,85.18,39.185,0.5472,0.7812,0.7783,12.932,8.072,1.602,0.5745,9.227,18,37,43,59,-0.561
FL_examples (278),follicular_lymphoma,20,166.92,27.94,76.78,12.85,98,20.737,35.97,16.546,0.9518,0.6004,0.9245,5.79,4.63,1.2505,0.6853,5.138,21,162,34,173,0.6038
FL_examples (278),follicular_lymphoma,21,89.52,30.28,41.18,13.93,135,28.566,44.63,20.529,0.8518,0.6128,0.9184,6.845,5.409,1.2654,0.649,6.031,24,82,37,98,1.3988
FL_examples (278),follicular_lymphoma,22,201.82,30.85,92.84,14.19,79,16.716,31.8,14.628,0.9818,0.4466,0.908,4.888,4.373,1.1176,0.6529,4.613,26,197,37,208,0.9097
FL_examples (278),follicular_lymphoma,23,151.24,33.9,69.57,15.59,67,14.177,29.69,13.658,0.955,0.5616,0.9306,4.745,3.926,1.2086,0.7444,4.249,30,146,39,156,0.7208
FL_examples (278),follicular_lymphoma,24,18.23,34.17,8.39,15.72,77,16.293,30.73,14.135,1.0,0.6339,0.939,5.189,4.013,1.293,0.7778,4.555,30,13,39,24,-1.2778
FL_examples (278),follicular_lymphoma,25,190.63,37.25,87.69,17.14,102,21.583,43.56,20.036,0.6756,0.536,0.843,6.032,5.092,1.1845,0.6538,5.242,32,185,45,197,-0.0455
FL_examples (278),follicular_lymphoma,26,59.79,38.78,27.5,17.84,113,23.911,37.56,17.276,1.0,0.3768,0.9576,5.781,5.355,1.0796,0.7847,5.518,33,55,45,67,0.6883
FL_examples (278),follicular_lymphoma,27,140.09,39.69,64.44,18.26,103,21.795,48.04,22.099,0.5608,0.8277,0.763,7.668,4.303,1.782,0.4952,5.268,34,133,47,149,1.032
FL_examples (278),follicular_lymphoma,28,124.63,39.59,57.33,18.21,99,20.948,36.38,16.737,0.9397,0.5692,0.9519,5.73,4.711,1.2162,0.825,5.165,35,119,45,131,-1.3821
FL_examples (278),follicular_lymphoma,29,213.01,39.52,97.99,18.18,158,33.433,71.91,33.077,0.384,0.7856,0.8927,8.656,5.356,1.6163,0.7315,6.524,31,208,49,220,0.0501
FL_examples (278),follicular_lymphoma,30,69.75,41.1,32.08,18.91,51,10.792,26.97,12.406,0.881,0.6136,0.8793,4.271,3.373,1.2665,0.6296,3.707,37,66,46,75,-0.7718
FL_examples (278),follicular_lymphoma,31,32.83,47.59,15.1,21.89,82,17.351,52.87,24.32,0.3686,0.9491,0.6721,9.832,3.096,3.1755,0.5125,4.7,38,29,58,37,-0.0737
FL_examples (278),follicular_lymphoma,32,175.36,43.23,80.66,19.89,109,23.064,36.73,16.895,1.0,0.6192,0.9646,6.134,4.817,1.2735,0.8258,5.419,38,170,49,182,-1.1475
FL_examples (278),follicular_lymphoma,33,91.17,44.56,41.94,20.5,184,38.934,61.36,28.223,0.6142,0.9023,0.8142,11.378,4.905,2.3199,0.4868,7.041,36,82,54,103,-0.876
FL_examples (278),follicular_lymphoma,34,196.74,48.03,90.5,22.1,122,25.815,44.42,20.433,0.777,0.6783,0.8299,7.133,5.241,1.361,0.598,5.733,43,187,55,204,1.2964
FL_examples (278),follicular_lymphoma,35,75.15,49.95,34.57,22.98,106,22.43,38.38,17.657,0.9041,0.7255,0.9217,6.542,4.502,1.453,0.6883,5.344,45,69,56,83,-1.3237
FL_examples (278),follicular_lymphoma,36,7.99,49.73,3.67,22.88,75,15.87,31.94,14.69,0.9241,0.6588,0.9036,5.243,3.944,1.3293,0.7576,4.495,46,3,55,14,1.0742
FL_examples (278),follicular_lymphoma,37,54.22,49.46,24.94,22.75,120,25.392,45.8,21.068,0.7189,0.8827,0.8759,8.535,4.01,2.1283,0.6667,5.686,45,45,55,63,1.3808
FL_examples (278),follicular_lymphoma,38,108.03,51.01,49.69,23.47,157,33.221,48.28,22.211,0.8462,0.7613,0.929,8.119,5.264,1.5424,0.6597,6.504,45,100,59,117,1.0407
FL_examples (278),follicular_lymphoma,39,122.81,51.56,56.49,23.72,102,21.583,37.04,17.039,0.9342,0.7341,0.9623,6.417,4.357,1.4728,0.6623,5.242,47,117,58,131,-1.0506
FL_examples (278),follicular_lymphoma,40,138.7,53.54,63.8,24.63,151,31.952,66.73,30.698,0.4261,0.8805,0.7784,9.84,4.666,2.1091,0.4494,6.378,46,128,62,149,-0.833
FL_examples (278),follicular_lymphoma,41,19.91,57.48,9.16,26.44,116,24.546,39.21,18.038,0.948,0.4039,0.9206,5.873,5.373,1.0931,0.6864,5.59,51,14,64,27,0.8087
FL_examples (278),follicular_lymphoma,42,162.6,57.57,74.8,26.48,58,12.273,28.14,12.945,0.9203,0.2765,0.9355,4.13,3.969,1.0406,0.716,3.953,54,159,63,168,0.0039
FL_examples (278),follicular_lymphoma,43,174.67,58.8,80.35,27.05,118,24.969,40.97,18.846,0.8834,0.7994,0.9365,7.314,4.394,1.6646,0.7867,5.638,54,168,64,183,1.3185
FL_examples (278),follicular_lymphoma,44,5.01,59.66,2.3,27.44,132,27.931,45.38,20.877,0.8053,0.6249,0.9041,6.885,5.375,1.2809,0.7333,5.963,53,0,68,12,-0.4777
FL_examples (278),follicular_lymphoma,45,211.03,58.55,97.08,26.93,117,24.757,40.04,18.419,0.917,0.6656,0.936,6.542,4.883,1.3399,0.6429,5.614,52,205,66,218,0.8504
FL_examples (278),follicular_lymphoma,46,76.1,59.41,35.01,27.33,51,10.792,30.8,14.168,0.6756,0.7542,0.8226,4.849,3.184,1.523,0.5667,3.707,56,72,65,82,-0.901
FL_examples (278),follicular_lymphoma,47,91.19,61.92,41.95,28.48,138,29.201,47.01,21.623,0.7848,0.7559,0.8679,7.732,5.062,1.5273,0.6389,6.098,56,84,68,102,1.276
FL_examples (278),follicular_lymphoma,48,60.03,65.32,27.61,30.05,193,40.839,62.49,28.746,0.6211,0.8523,0.8391,10.326,5.4,1.9121,0.5848,7.211,56,53,78,68,-0.4896
FL_examples (278),follicular_lymphoma,49,153.62,63.33,70.67,29.13,85,17.986,44.21,20.338,0.5464,0.8699,0.7456,7.451,3.674,2.0278,0.506,4.785,59,147,71,161,1.034
FL_examples (278),follicular_lymphoma,50,118.7,65.42,54.6,30.09,81,17.14,31.56,14.516,1.0,0.4599,0.9529,4.974,4.417,1.1262,0.7364,4.671,61,114,72,124,-0.475
FL_examples (278),follicular_lymphoma,51,36.66,65.04,16.86,29.92,172,36.395,61.94,28.493,0.5634,0.8373,0.8037,10.134,5.541,1.829,0.5325,6.807,56,29,75,46,-0.5312
FL_examples (278),follicular_lymphoma,52,50.08,67.92,23.04,31.24,51,10.792,24.49,11.263,1.0,0.698,0.9444,4.401,3.152,1.3964,0.8095,3.707,64,47,73,54,-0.1699
FL_examples (278),follicular_lymphoma,53,142.3,67.6,65.46,31.1,105,22.218,42.63,19.609,0.7261,0.8452,0.8824,7.467,3.99,1.8713,0.5833,5.319,60,137,75,149,-0.5826
FL_examples (278),follicular_lymphoma,54,81.39,70.26,37.44,32.32,102,21.583,39.97,18.386,0.8023,0.602,0.8718,6.003,4.794,1.2523,0.6538,5.242,65,76,77,89,-0.9544
FL_examples (278),follicular_lymphoma,55,189.83,70.8,87.32,32.57,96,20.314,34.73,15.975,1.0,0.7089,0.96,6.066,4.279,1.4178,0.8205,5.086,65,186,78,195,-0.0213
FL_examples (278),follicular_lymphoma,56,129.04,72.11,59.36,33.17,97,20.525,35.69,16.418,0.9568,0.5114,0.9327,5.581,4.796,1.1637,0.8017,5.112,67,124,78,135,-0.3028
FL_examples (278),follicular_lymphoma,57,206.78,69.33,95.12,31.89,115,24.334,46.21,21.258,0.6767,0.8819,0.8214,8.49,4.003,2.1209,0.5476,5.566,62,200,77,214,0.5727
FL_examples (278),follicular_lymphoma,58,171.32,70.27,78.81,32.33,195,41.262,59.7,27.461,0.6876,0.8077,0.8628,9.864,5.817,1.6959,0.6094,7.248,63,162,79,182,1.1627
FL_examples (278),follicular_lymphoma,59,108.33,74.03,49.83,34.05,105,22.218,37.01,17.023,0.9635,0.3938,0.9052,5.594,5.142,1.0879,0.6731,5.319,68,103,81,115,0.7469
FL_examples (278),follicular_lymphoma,60,151.14,74.28,69.52,34.17,122,25.815,51.04,23.479,0.5885,0.7606,0.8414,7.397,4.803,1.5402,0.552,5.733,68,144,81,161,-1.035
FL_examples (278),follicular_lymphoma,61,18.06,83.74,8.31,38.52,160,33.856,71.73,32.998,0.3907,0.7022,0.7882,8.506,6.056,1.4045,0.4938,6.566,74,11,92,29,0.6546
FL_examples (278),follicular_lymphoma,62,132.59,81.17,60.99,37.34,112,23.699,41.56,19.116,0.815,0.8639,0.9256,7.8,3.928,1.9857,0.732,5.493,77,124,86,141,1.3885
FL_examples (278),follicular_lymphoma,63,206.1,84.79,94.81,39.01,170,35.972,57.91,26.637,0.6371,0.7478,0.914,8.492,5.638,1.5063,0.6391,6.768,76,199,95,213,0.4137
FL_examples (278),follicular_lymphoma,64,59.25,87.58,27.26,40.29,107,22.641,44.14,20.305,0.6901,0.91,0.9068,8.494,3.522,2.4114,0.7039,5.369,77,56,96,64,0.1265
FL_examples (278),follicular_lymphoma,65,114.88,86.16,52.84,39.64,97,20.525,37.73,17.355,0.8564,0.7339,0.8818,6.323,4.295,1.4722,0.7348,5.112,81,109,92,121,-1.0275
FL_examples (278),follicular_lymphoma,66,96.98,90.12,44.61,41.45,185,39.146,57.7,26.541,0.6983,0.7383,0.8565,8.981,6.057,1.4827,0.6046,7.06,81,88,99,105,-0.7021
FL_examples (278),follicular_lymphoma,67,141.53,91.92,65.1,42.28,87,18.409,32.97,15.166,1.0,0.3391,0.9255,5.011,4.714,1.063,0.719,4.841,87,136,98,147,-0.3057
FL_examples (278),follicular_lymphoma,68,196.95,90.58,90.6,41.67,104,22.006,46.87,21.56,0.5949,0.8774,0.8814,7.909,3.795,2.084,0.6797,5.293,83,193,100,202,0.2634
FL_examples (278),follicular_lymphoma,69,79.71,98.23,36.67,45.18,124,26.238,66.87,30.76,0.3485,0.7468,0.62,9.136,6.076,1.5037,0.4662,5.78,89,73,108,87,-0.3436
FL_examples (278),follicular_lymphoma,70,119.83,98.35,55.12,45.24,77,16.293,32.76,15.071,0.9014,0.7476,0.939,5.634,3.742,1.5058,0.713,4.555,94,114,103,126,-1.1995
FL_examples (278),follicular_lymphoma,71,185.02,99.58,85.11,45.81,142,30.047,43.8,20.148,0.9302,0.7016,0.966,7.396,5.27,1.4034,0.7396,6.185,92,180,108,192,-0.4548
FL_examples (278),follicular_lymphoma,72,39.46,100.12,18.15,46.05,93,19.679,32.73,15.055,1.0,0.5813,0.9894,5.543,4.51,1.229,0.8455,5.006,95,35,106,45,-0.5277
FL_examples (278),follicular_lymphoma,73,26.88,100.66,12.37,46.31,92,19.467,41.63,19.149,0.6672,0.6985,0.8846,6.059,4.335,1.3975,0.697,4.979,95,22,107,33,0.4522
FL_examples (278),follicular_lymphoma,74,152.6,102.09,70.2,46.96,86,18.198,32.73,15.055,1.0,0.4394,0.9348,5.104,4.585,1.1132,0.7818,4.814,97,148,108,158,-0.1415
FL_examples (278),follicular_lymphoma,75,164.17,100.82,75.52,46.38,84,17.774,37.46,17.23,0.7524,0.8032,0.9231,6.314,3.761,1.6787,0.7,4.757,95,160,107,170,0.5612
FL_examples (278),follicular_lymphoma,76,131.37,102.83,60.43,47.3,52,11.003,25.31,11.644,1.0,0.4505,0.9286,3.999,3.571,1.1201,0.7222,3.743,99,127,107,136,-0.8519
FL_examples (278),follicular_lymphoma,77,110.16,104.67,50.68,48.15,61,12.908,27.9,12.834,0.9848,0.6136,0.9104,4.588,3.623,1.2664,0.7625,4.054,101,106,109,116,-1.2413
